Index,Citation,Summary
59,"Y. Li, Z. Tao, L. Wang, B. Du, J. Guo, and S. Pang, ""Digital twin-based job shop anomaly detection and dynamic scheduling,"" Robotics and Computer-Integrated Manufacturing, vol. 79, Art. no. 102443, 2023. [Online]. Available: https://dblp.org/rec/journals/rcim/LiTWDGP23","Scheduling efficiency in job shops is hampered by anomalies that cause deviations from planned production, rendering traditional scheduling inadequate for real-time and precise needs. This paper introduces a digital twin (DT)-integrated framework for flexible job shop scheduling, featuring a multi-level process monitoring model for anomaly detection and a dynamic, real-time scheduling optimization using a rolling window mechanism. The framework further employs an improved grey wolf optimization algorithm to resolve the dynamic scheduling problem, allowing real-time tracking and correction of discrepancies between actual and planned states, as demonstrated in a manufacturing job shop case study, thereby enhancing robustness and efficiency in production scheduling."
60,"V. Naga Malleswari and P. G. Pragvamsa, ""Automatic machining feature recognition from STEP files,"" International Journal of Computer Integrated Manufacturing, vol. 36, no. 6, pp. 863–877, 2023. [Online]. Available: https://doi.org/10.1080/0951192X.2022.2162590","This paper addresses the problem of bridging the gap between Computer Aided Design (CAD) and Computer Aided Process Planning (CAPP) by proposing an automated feature recognition system that extracts manufacturing features from STEP files, a widely adopted neutral data exchange format. Developed in JAVA, the software parses STEP files by identifying geometric entities such as CLOSED_SHELL, ADVANCED_FACE, EDGE_LOOP, EDGE_CURVE, and their associated parameterslocating cylinders and cross holes by tracing sequences of circles and lines and verifying their geometric consistency (e.g., EDGE_CURVE construction: circle, line, circle, line; matching radii; coordinate alignment; and surface type CYLINDRICAL_SURFACE). For a cylinder, the relevant rules are: (1) the EDGE_CURVE pattern must be circle-line-circle-line (or reversed), (2) the radii of all circles match the cylinder's radius, (3) the X and Z coordinates of the cylinder's circular faces must be equal while Y coordinates differ, and (4) surface type must be CYLINDRICAL_SURFACE. The presence of a bspline string in EDGE_CURVE indicates a cross hole. The system, evaluated on a sample component with seven features (including a cross hole offset by 26mm from a 50mm radius cylinder), reliably recognized feature types, geometric parameters, and spatial relationships, displaying results in tabular form via its GUI. However, the approach is currently limited to rotational parts (cylindrical and cross hole features), with the recognition of more complex prismatic features as a direction for future work. Ultimately, the recognizer facilitates seamless CAD-to-CAPP data transfer, crucial for efficient manufacturing process planning."
61,"Z. Ayağ, ""An approach to evaluate CAM software alternatives,"" International Journal of Computer Integrated Manufacturing, vol. 33, no. 5, pp. 504–514, 2020. [Online]. Available: https://doi.org/10.1080/0951192X.2020.1757156","This paper presents an intelligent method to aid companies in selecting the most suitable computer-aided manufacturing (CAM) software by employing a fuzzy Analytic Hierarchy Process (AHP) that integrates fuzzy logic with the traditional AHP technique. The proposed approach defines a step-by-step methodology for effective CAM software selection: it involves establishing selection criteria, constructing fuzzy pair-wise comparison matrices, normalizing these matrices, synthesizing results, and checking for consistency (requiring the consistency index to be less than 0.10) before ranking the alternatives. Detailed tables illustrate the definitions, fuzzy membership functions, and consistency index computations. The paper demonstrates the applicability of this approach via a real case study to facilitate easier and more practical CAM software selection for companies."
62,"J. Pedro Madureira Pinto, R. D. S. Gomes, and F. J. Gomes da Silva,  ""Automating the manufacturing process of control cables for the automotive components industry,""  The International Journal of Advanced Manufacturing Technology, vol. 135, no. 11-12, pp. 5533–5551, Nov. 2024.  [https://link.springer.com/article/10.1007/s00170-023-12675-2](https://link.springer.com/article/10.1007/s00170-023-12675-2)","This paper addresses the automation of the manual, repetitive, and ergonomically problematic process of separating control cable terminals from the feeding system (gate) after Zamak die-casting in the automotive industry. Using the Design Science Research (DSR) methodology, the authors developed and validated a compact pneumatic automation system capable of handling seven types of terminals in constrained spaces. The system integrates four actuators (pneumatic gripper, linear cylinder, self-guided linear cylinder, guided multi-position linear cylinder) within an 800  550  245 mm3 envelope, and enables simultaneous gate cutting and injection without cycle time penalty. Results show a 39% reduction in production time and a payback period of 1 year and 11 months. The solution improves worker health by removing repetitive manual operations, standardizes production, facilitates easy maintenance, and allows rapid changeover between terminal types. Structural integrity and safety were validated via FEM and physical safeguards, and cost analysis confirms fast ROI, highlighting the systems potential for broader application in automotive and manufacturing industries."
63,"P. Eichenseer and H. Winkler,  ""A data-oriented shopfloor management in the production context: a systematic literature review,""  The International Journal of Advanced Manufacturing Technology, vol. 134, no. 9-10, pp. 4071–4097, Sep. 2024.  [https://link.springer.com/article/10.1007/s00170-024-12245-x](https://link.springer.com/article/10.1007/s00170-024-12245-x)","Data not only plays an essential role in traditional shopfloor management, but it is also becoming even more important in Industry 4.0, particularly due to the increasing possibilities offered by new digital and data technologies and developments. In this context, the literature often refers to digital shopfloor management, the next generation shopfloor or other evolutionary synonyms. This raises the question of how to differentiate the content of data-oriented shopfloor management from digital shopfloor management. This paper discusses the state of the art  in terms of both data and digital perspectives  using a systematic literature review. Due to the complexity of the topic, three different levels of consideration  technology, organisation and people  are examined and discussed. Existing conceptual approaches are analysed in terms of conclusions and research gaps. It was found that the area of technology, including dedicated applications, is very well represented and researched in the literature. In comparison, there are larger research gaps in the other areas of organisation and people, which could be a possible reason for the lack of implementation of digital shopfloor management in practice. There is also a lack of holistic approaches that consider all three levels simultaneously and provide an overarching concept of maturity as a guideline, as well as taking into account the increasing trend towards value stream orientation. Apart from the research gaps, this paper could also define the term data-oriented shopfloor management and distinguish it from digital shopfloor management."
64,"J. Coble, M. Alberts, and J. Karandikar,  ""A data-driven framework for predicting machining stability: employing simulated data, operational modal analysis, and enhanced transfer learning,""  The International Journal of Advanced Manufacturing Technology, vol. 135, no. 11-12, pp. 5843–5859, Dec. 2024.  [https://link.springer.com/article/10.1007/s00170-023-12693-0](https://link.springer.com/article/10.1007/s00170-023-12693-0)","Chatter vibrations pose significant challenges in machining by limiting productivity and affecting quality due to their sensitivity to system dynamics and operating conditions. This paper introduces a novel data-driven framework that generates over 140,000 simulated multi-degree-of-freedom (MDOF) turning system datasets, extracting both classical modal and operational modal analysis (OMA) features to train machine learning models for predicting spindle speed and stability limits. The methodology involves leveraging synthetic data, applying Virtual OMA to simulations, and Real OMA to physical machine measurements, with domain adaptation techniques (like Transfer Component Analysis and auxiliary data injection) bridging the gap between simulation and experiment. Results show that OMA-based models predict stability lobe speeds within 2% and critical depth with high accuracy; using as few as 5 labeled real cases for transfer, prediction errors for spindle speed and depth of cut remain under 7% and 12% respectively. The framework identifies robust feature representations (such as OMA-estimated frequency ratios and log-decrement damping), enabling generalization to new machine configurations and resilience to noise or parameter uncertainty. This approach drastically reduces the experimental data needed for accurate stability prediction, outperforms naive DNN baselines, and provides a strong foundation for future work involving multi-axis machining, adaptive in-process learning, and hybrid physics/data-driven models for robust chatter prediction."
65,"A. Sebeesh, A. Rasheed, E. Skaria, and A. Joy, ""Development and Fabrication of Capsees,"" International Journal of Computer Aided Manufacturing, vol. 9, no. 2, pp. 25–33, 2023. [Online]. Available: https://mechanical.journalspub.info/index.php?journal=JCAM&page=article&op=view&path[]=1897","Although the development of tools for visually impaired individuals has a long history, existing computer-aided solutions often address only specific needs and lack comprehensive navigation support. This paper proposes ""capsees,"" an innovative assistive technology that combines key methods from prior art with additional functionalities to help visually impaired users navigate independently, especially in hazardous or disaster scenarios. Capsees aims to enable safe pathfinding and obstacle detection, leveraging computer vision and cost-effective hardware such as Raspberry Pi. A comparative analysis with prior navigation systems demonstrates its advantages in scope and utility, offering a tailored, accessible solution for independent navigation challenges faced by blind individuals."
66,"S. Borawake, M. V. Khasne, S. Bhalerao, and A. Dhamale, ""School Management System,"" International Journal of Computer Aided Manufacturing, vol. 9, no. 2, pp. 1–8, 2023. [Online]. Available: https://mechanical.journalspub.info/index.php?journal=JCAM&page=article&op=view&path[]=1919","The paper presents the design and evaluation of a web-based school management system intended to enhance the efficiency and effectiveness of daily administrative operations in educational institutions. The study uses both current system analysisthrough surveys, interviews, classroom instruction, and literature reviewand planning for the proposed system. The developed model serves to guide schools aiming to implement management systems, providing a neutral framework for secure information handling and collection, thereby supporting institutional goals and streamlining official processes. The work emphasizes the transformative impact of technology in education, highlighting School Management Systems (SMS) as vital tools that improve communication, automate administrative tasks, and optimize overall school operations. The article reviews current features, advantages, trends, and challenges associated with SMS, aiming to deepen understanding of their role and potential future innovations in educational environments."
67,"D. Mourtzis, S. Makris, and G. Chryssolouris, “Computer-Aided Manufacturing,” in CIRP Encyclopedia of Production Engineering, Springer, Berlin, Heidelberg, 2018, pp. 1–13. [Online]. Available: https://link.springer.com/doi/10.1007/978-3-642-35950-7_6550-4","Computer-aided manufacturing (CAM) is defined as the effective utilization of computer systems in manufacturing, specifically to plan, manage, and control plant operations either directly or indirectly interfacing with production resources, excluding design activities (Groover 1987; Elanchezhian et al. 2007). The historical development of CAD/CAM can be traced back to early engineering graphical communication in ancient Egypt and Greece and advancements by Leonardo Da Vinci, with modern CAD/CAM systems emerging due to inventions such as computers and xerography, enabling the visualization and manipulation of graphics for manufacturing applications (Zeid 1991)."
68,"D. A. Kurasov, “Computer-aided manufacturing: Industry 4.0,” IOP Conference Series: Materials Science and Engineering, vol. 1047, no. 1, p. 012153, 2021. [Online]. Available: https://iopscience.iop.org/article/10.1088/1757-899X/1047/1/012153","The modernization of the Russian economy and its transition toward an innovative development trajectory are closely tied to updates in production processes and their material-technical foundations. Recent years have seen highly developed countries increasing their economic potential through scientific and technological innovation, with active government participation. A prevailing trend is the shift toward a digital industry, referred to as Industry 4.0, which entails widespread deployment of cyber-physical systems, automation of most production processes, integration of artificial intelligence into devices, and the adoption of other modern technologies. Together, these advancements significantly enhance productivity and reduce production costs."
69,"K. Torabi, E. Farjood, and S. Hamedani, “Rapid Prototyping Technologies and their Applications in Prosthodontics, a Review of Literature,” J Dent (Shiraz), vol. 16, no. 1, pp. 1–9, Mar. 2015. [Online]. Available: https://pubmed.ncbi.nlm.nih.gov/25759851/","This paper provides a comprehensive review of rapid prototyping (RP) techniques in dentistry, contrasting traditional subtractive methods with newer additive manufacturing approaches such as stereolithography (SLA), 3D printing (3DP), selective laser sintering (SLS), and fused deposition modeling (FDM), using materials including wax, plastics, ceramics, and metals. Through a literature search (20032013) using MEDLINE and Google Scholar, 50 studies were selected based on their technical laboratory focus, highlighting RP applications in producing implant surgical guides, partial denture frameworks, wax patterns, zirconia prostheses, molds for castings, and complete dentures. RP addresses the limitations of subtractive methodssuch as material waste, inadequate precision for complex geometries, and tool wearby enabling accurate, reproducible, and labor-saving production of dental prostheses. Table summarizing advantages and limitations:

\[
\begin{tabular}{|l|l|}
\hline
\textbf{Advantages} & \textbf{Limitations} \\
\hline
No impression material errors & High cost \\
Direct scan from natural tissue & Specialized equipment/training needed \\
Digital storage reduces space & Clinician skill still needed in phases \\
Saves time, fewer manual errors & \\
\hline
\end{tabular}
\]

While high costs and equipment complexity remain challenges, RP has demonstrated substantial feasibility and is set to become a mainstream technology in dental prosthesis fabrication due to gains in precision, efficiency, and potential for customization."
70,"K. S. Exarchos, C. Mitsos, and P. I. Barton, “Global Optimization of Phase Stability and Phase Equilibrium Problems in Process Systems Engineering,” SIAM Journal on Optimization, vol. 26, no. 4, pp. 2457–2479, 2016. [Online]. Available: https://epubs.siam.org/doi/10.1137/15M1027724","This paper introduces a deterministic global optimization method for computing phase stability and phase equilibrium in multicomponent mixtures, with rigorous guarantees of global optimality even in challenging, nonideal, and complex physical models. The approach integrates McCormick relaxations with outer approximation techniques within a class of equations of state, thereby addressing the inherent nonconvexities present in thermodynamic models. The method's effectiveness and reliability are demonstrated through several difficult case studies, ensuring accurate solutions essential for process system simulation and chemical process design involving nonlinear and high-dimensional equilibrium computations."
71,"A. M. Schweidtmann and A. Mitsos, ""Deterministic Global Optimization with Artificial Neural Networks Embedded,"" Journal of Optimization Theory and Applications, vol. 180, no. 3, pp. 925–948, Mar. 2019. [Online]. Available: https://link.springer.com/article/10.1007/s10957-018-1396-0","Artificial neural networks (ANNs), especially multi-layer perceptrons with fixed weights, are powerful function approximators but pose significant challenges for optimization tasks due to the nonconvexity introduced by nonlinear activation functions. This paper introduces an efficient deterministic global optimization strategy for problems embedding ANNs as surrogates by employing a reduced-space (RS) formulation, where network variables and equations are hidden from the solver, and by using McCormick relaxations based on the convex and concave envelopes of the activation function (notably, $\tanh$). Implemented in the MAiNGO solver, the method reduces the number of variables and constraints dramatically versus conventional full-space (FS) or algebraic relaxation approaches, which is especially pronounced in large or deep networks. Empirical results across four testbedsa synthetic ""peaks"" function, a fermentation process, compressor plant optimization, and the large-scale Cumene production process (up to 14 MLPs)demonstrate that the RS approach accelerates solution time by orders of magnitude compared to state-of-the-art solvers like BARON, with single shallow ANNs with up to 700 neurons optimized in under 30 seconds. Theoretical and computational analysis confirm that using envelope relaxations yields tight, continuously differentiable relaxations, outperforming explicit algebraic forms; however, deep networks and extensive hybrid surrogates remain computationally demanding, though tractable to previously intractable problem sizes. Limitations remain for very large-scale or hybrid flowsheet problems and for non-envelope activation forms, and future work is anticipated to extend the approach to mixed-integer global optimization and deterministic global training of ANNs."
72,"M. A. Abooshahab, M. Ekramian, and A. Ebrahimpour-Boroojeny, ""Time-Delay Estimation in State and Output Equations of Nonlinear Systems Using Optimal Computational Approach,"" Journal of Optimization Theory and Applications, vol. 180, no. 3, pp. 1036–1064, Mar. 2019. [Online]. Available: https://link.springer.com/article/10.1007/s10957-018-1410-6","This paper addresses the estimation of unknown time-delays in nonlinear dynamical systems, where delays appear in both state and output equations. Recognizing that real-world applications often feature such delays, whose precise values are commonly unknown, the authors formulate the estimation problem as one of minimizing a least-square cost function: $J(\tau, \zeta) = \sum_{k=1}^{q} |y(t_k|\tau, \zeta) - \hat{y}^k|^2$, where $\tau$ and $\zeta$ are the time-delays in state and output equations, respectively. Since the dependence of $J$ on delay parameters is implicit, two computational methods are developed for calculating the necessary gradients: a variational (auxiliary system) approach and a co-state (adjoint system) approach, each outlined with implementable mathematical detail. These methods enable use of gradient-based optimizers such as Sequential Quadratic Programming. Simulations on a benchmark chemical reactor demonstrate the ability to accurately estimate both types of delays; the approach is further robustified for noisy measurements by incorporating mean and variance considerations. Both algorithms show rapid convergence and precision, with a critical discussion of computation time, convergence properties, and limitations such as computational cost for high sampling rates and suitability for online estimation. The methods extend the current state of the art by allowing simultaneous, independent estimation of multiple delays in nonlinear systems, with rigorous mathematical justification and validated numerical results."
73,"H. Luo, X. Bai, and J. Peng, ""Enhancing Semidefinite Relaxation for Quadratically Constrained Quadratic Programming via Penalty Methods,"" Journal of Optimization Theory and Applications, vol. 180, no. 3, pp. 964–992, Mar. 2019. [Online]. Available: https://link.springer.com/article/10.1007/s10957-018-1416-0","This paper addresses the challenging problem of quadratically constrained quadratic programming (QCQP) by developing advanced penalty-based semidefinite relaxations. It focuses on quantifying and minimizing the gap between QCQP and its semidefinite relaxation (SDR), introducing an exact penalty function that incorporates a measurement based on $\operatorname{Tr}(X)-\|x\|^2$ into the SDR objective, resulting in the so-called nonlinear SDR (NLSDR). For quadratically constrained linear programming (QCLP), a new conditionally quasi-convex relaxation (CQCR) is constructed, which employs a specific penalty design and possesses the conditional quasi-convexity property, often yielding tighter bounds than traditional SDRs enhanced with reformulation-linearization technique (RLT) and disjunctive cuts. Two algorithmsIterative Algorithm (IA) and Bisection Search Algorithm (BSA)are devised for efficiently solving the CQCR: IA iteratively updates penalty parameters, while BSA leverages feasible set connectivity to achieve convergence in $O(\log(1/\varepsilon))$ steps. Numerical experiments on randomly generated Quadratic Knapsack Problems and $0$$1$ QCLP instances demonstrate that CQCR, especially with IA, generally produces superior lower bounds with competitive computation time, as presented in inline tables (for example, Table 3 and Table 4 compare lower bounds and convergence rates across methods). Theoretical analyses prove convergence and complexity, and empirical evidence supports practicality and effectiveness, though the paper notes that no method universally dominates and open questions remain regarding the systematic addition of non-convex cuts and bounding quality estimation. Future work directions include hierarchical penalty enhancements and further real-world testing to broaden applicability."
74,"S. Shahriari, D. Iranshahi, and A. Nikzad, ""Optimization of a Novel Configuration for an Autothermal Reformer to Produce Hydrogen from Natural Gas,"" Process Integration and Optimization for Sustainability, vol. 9, no. 1, pp. 75–91, 2025. [Online]. Available: https://link.springer.com/article/10.1007/s41660-024-00411-9","Hydrogen production by natural gas reforming is an established method that utilizes methane (CH4) from natural gas through thermal processes such as steam reforming, partial oxidation, and autothermal reforming to generate hydrogen. Radial flow tubular reactors (RFTRs) present advantages over conventional axial flow reactors, including improved catalyst efficiency, lower pressure drop, and enhanced heat transfer. This study models and optimizes an autothermal RFTR using both experimental data and theoretical calculations, employing a genetic algorithm to optimize reactor performance by adjusting parameters like feed temperature and component ratios. The optimization leads to an 11% increase in hydrogen production and a 5% increase in methane conversion, and analyzes the optimal temperature profile across the catalyst bed under varying feed conditions."
75,"O. Rezaei, R. Sahraeian, and S. M. H. Hosseini, ""A Multi-Objective Optimization Framework to Design the Closed-Loop Supply Chain Network Using Machine Learning for Demand Prediction,"" Process Integration and Optimization for Sustainability, vol. 9, 2025. [Online]. Available: https://link.springer.com/article/10.1007/s41660-024-00418-2","This paper investigates the use of three multi-objective stochastic optimization algorithmsMODA (multi-objective dragonfly algorithm), MOSMA (multi-objective slime mold algorithm), and MOSPO (multi-objective stochastic paint optimizer)for optimizing ethylene glycol (EG) production in a hydrogenation tubular reactor, focusing on maximizing yield and productivity while minimizing energy costs. Simulations, carried out in ASPEN Plus and interfaced with MATLAB, optimize under constraints on reactor temperature (to prevent runaway reactions) and pressure. The process employs a reactor model based on an isothermal plug flow assumption and LangmuirHinshelwood kinetics. MODA is identified as the most effective algorithm, producing well-distributed and diverse Pareto optimal solutions, as measured by hypervolume, spacing, and pure diversity metrics. The best achieved metrics include a productivity of RM41.3499 million/year, an energy cost of RM0.1667 million/year, and a yield of 95.5249%. Sensitivity analyses reveal reactor pressure as the dominant factor influencing yield and costs, with higher pressures improving yield but raising energy consumption. The study highlights that multi-objective optimization frameworks are essential for real chemical process optimization, and future work should include techno-economic and environmental objectives for a comprehensive assessment."
76,"Giacomo Nannicini, ""On the implementation of a global optimization method for mixed-variable problems,"" Open Journal of Mathematical Optimization, vol. 2, pp. 1–25, 2021. [Online]. Available: https://ojmo.centre-mersenne.org/articles/10.5802/ojmo.3/ doi:10.5802/ojmo.3","We describe the optimization algorithm implemented in the open-source derivative-free solver RBFOpt. The algorithm is based on the radial basis function method of Gutmann and the metric stochastic response surface method of Regis and Shoemaker. We propose several modifications aimed at generalizing and improving these two algorithms: (i) the use of an extended space to represent categorical variables in unary encoding; (ii) a refinement phase to locally improve a candidate solution; (iii) interpolation models without the unisolvence condition, to both help deal with categorical variables, and initiate the optimization before a uniquely determined model is possible; (iv) a master-worker framework to allow asynchronous objective function evaluations in parallel. Numerical experiments show the effectiveness of these ideas."
77,"Hamed Rahimian and Sanjay Mehrotra, ""Frameworks and Results in Distributionally Robust Optimization,"" Open Journal of Mathematical Optimization, vol. 3, pp. 1–85, 2022. [Online]. Available: https://ojmo.centre-mersenne.org/articles/10.5802/ojmo.15/ doi:10.5802/ojmo.15","The paper surveys foundational concepts and recent advances in distributionally robust optimization (DRO), a modeling framework that has gained prominence in both operations research and the statistical learning community. It explores how DRO relates to established fields such as robust optimization, risk aversion, chance-constrained optimization, and function regularization. The survey discusses various ways to characterize distributional ambiguity and the associated calibration methods, as well as describing the primary solution techniques for DRO problems. The development of these concepts over the past decade has contributed significantly to both theoretical and applied progress in the statistical learning field."
78,"Welington de Oliveira, ""Short Paper - A note on the Frank–Wolfe algorithm for a class of nonconvex and nonsmooth optimization problems,"" Open Journal of Mathematical Optimization, vol. 4, pp. 1–10, 2023. [Online]. Available: https://ojmo.centre-mersenne.org/articles/10.5802/ojmo.21/ doi:10.5802/ojmo.21","Frank and Wolfes conditional gradient (FrankWolfe) method is a classical algorithm for smooth constrained optimization, particularly effective when linear minimization over the feasible set is computationally efficient. However, its performance is questionable for nonsmooth problems, where it may fail to reach a stationary point. This paper demonstrates that the FrankWolfe algorithm can be employed to compute Clarke-stationary points for nonconvex and nonsmooth problems characterized by upper-$C^{1,\alpha}$ objective functions minimized over convex and compact sets. Additionally, under stronger assumptions, the author introduces an algorithmic variant that attains higher-order stationarity, specifically directional stationarity and, in certain cases, local optimality."
79,"M. Christensen, L. P. E. Yunker, F. Adedeji, F. Häse, L. M. Roch, T. Gensch, G. dos Passos Gomes, T. Zepel, M. S. Sigman, A. Aspuru-Guzik, and J. E. Hein,  ""Data-science driven autonomous process optimization,"" Communications Chemistry, vol. 4, article 112, 2021.  Available: https://www.nature.com/articles/s42004-021-00550-x","The paper presents a fully autonomous, closed-loop system for process optimization in chemical synthesis, specifically demonstrated on a stereoselective SuzukiMiyaura coupling. By integrating off-the-shelf robotics, machine learning (ML) algorithms (Phoenics, Gryffin), and seamless data transfer, the system autonomously explores both categorical (phosphine ligand) and continuous process variables to maximize product yield. A key innovation is the unbiased, systematic selection of ligands using k-means clustering on molecular descriptors derived from DFT calculations, as opposed to tradition-based human intuition. Autonomous closed-loop optimization using this strategy led to higher and more selective yields for the desired isomer ($73\%$, $2.5:1$ E/Z) compared to intuition-driven ligand selection. The workflow required minimal hardware customization and achieved robust reproducibility ($\sim1$2 mol% SD, 68% RSD). While adding molecular descriptors as direct input features had limited effect on ligand discovery, post-experiment modeling proposed further promising ligands that human experts had missed. The approach accelerated optimization, addressed experimenter bias, and suggests that data-driven, algorithmic planning can outperform traditional experimental design and intuition in complex, multidimensional chemical optimization problems. Future directions include improved process-constrained parallel algorithms, greater data interpretability, and refined parameterization to empower chemists with insights learned by the system."
80,"J. Ouyang and J. Fu, ""Optimal strategies of improving energy efficiency for an energy-intensive manufacturer considering consumer environmental awareness,"" International Journal of Production Research, vol. 58, no. 4, pp. 1017–1033, 2020. [Online]. Available: https://doi.org/10.1080/00207543.2019.1620360","Motivated by the rise in consumer environmental awareness (CEA), this paper investigates optimal energy efficiency strategies for energy-intensive manufacturers considering CEA, using mathematical models to compare self-saving, shared savings, and guaranteed savings approaches. When per-unit energy savings are deterministic (DU scenario), the analysis derives optimal strategies for both manufacturers and energy service companies (ESCOs) under self-saving and shared savings models, showing that CEA consistently increases optimal savings and profits but does not necessarily influence the optimal choice between energy-saving modes. In the case where savings are stochastic (UU scenario) and guaranteed savings are introduced, optimal strategies largely mirror those found in the deterministic case. These findings are validated through numerical studies demonstrating the results significance."
81,"M. Kovács, ""Combination of Lean value-oriented conception and facility layout design for even more significant efficiency improvement and cost reduction,"" International Journal of Production Research, vol. 58, no. 10, pp. 2916–2936, 2020. [Online]. Available: https://doi.org/10.1080/00207543.2019.1630778","Global market competition and fluctuating customer demands require manufacturing enterprises to focus on cost reduction and efficiency improvement to increase competitiveness and sustainability. This research presents a new combined efficiency improvement methodology that integrates Lean methods with facility layout design (FLD), leveraging the advantages of both approaches for superior results compared to their isolated application. The main contribution is a novel combined method resulting in notable improvements in efficiency, cost reduction, and several key performance indicators (KPIs), substantiated by a real manufacturing plant case study. The study demonstrated that applying 13 Lean methods alongside FLD (which seeks to minimize material workflow, travel distance, material handling cost, and assembly space) improved 10 quantitative and 5 qualitative indicators: productivity, cycle time, number of workstations and operators, WIP (work-in-process) inventories, space used for assembly, material workflow, travel distance of materials, material handling cost, labor cost, component supply, products quality, transparency, standardization, and workplace ergonomics."
82,"A. Dolgui, G. Levin, and B. Rozin, ""Optimisation of the aggregation and execution rates for intersecting operation sets: an example of machining process design,"" International Journal of Production Research, vol. 58, no. 9, pp. 2658–2676, 2020. [Online]. Available: https://doi.org/10.1080/00207543.2019.1627311","This paper addresses the optimal design of machining processes involving ordered operations, many of which may be mandatory, optional, nested, and potentially intersecting due to modern multi-tool capabilities. The authors highlight that intersecting sets of operationsarising from overlapping tool paths or concurrent setupsrequire careful aggregation into executable blocks, each with adjustable execution rates, in order to minimize total production time and cost under real-world process constraints (such as rigidity, collision avoidance, energy, and tool wear). The approach systematically models the process as a partially ordered set, encodes technological dependencies and intersections, and formulates a constrained optimization problem. For processes where intersections form a tree structure, a polynomial-time dynamic programming algorithm is described, while more general intersection graphs necessitate heuristics due to NP-hardness. Experiments, including an industrial case, reveal the method can reduce total machining time by 30% relative to naive approaches, with near-optimality (within 27% of the lower bound) for larger, complex instances. The discussion notes both practical advantages and limitationsespecially for highly complex intersection topologiesand outlines future directions such as advanced heuristics, predictive wear integration, and CAM system compatibility. Overall, this work provides a scalable framework for aggregate block formation and rate selection in multi-operation machining, validated by computational experiments and real-world case studies."
83,"Y. Xiong, H. K. S. Lam, and S. Karimi, ""The effect of virtual reality-enabled manufacturing practices on production efficiency,"" International Journal of Production Economics, vol. 274, Article 109288, 2024. [Online]. Available: https://www.sciencedirect.com/science/article/abs/pii/S0925527324001452","Firms have been increasingly adopting virtual reality (VR) technologies for manufacturing purposes, but it is still unclear whether and how such VR-enabled manufacturing practices (VRMPs) can help firms improve production efficiency. Analyzing a sample of 87 US treatment firms that have adopted VRMPs and 87 matched control firms without such adoption over the period of 20102020, our difference-in-differences estimation suggests that the treatment firms gain more production efficiency improvement when compared with the matched control firms. We also find that the production efficiency improvement arising from VRMPs is more pronounced for firms facing high levels of labor volatility and market dynamism. Our additional analysis further suggests that applying VR technologies into different manufacturing stages and in different industrial sectors can result in different degrees of production efficiency improvement. Overall, our study demonstrates the positive effect of VRMPs on production efficiency but also reveals how the effect can vary across firms depending on their operating environments, VR application fields, and industrial sectors."
84,"A. Belhadi, S. S. Kamble, M. Venkatesh, C. J. C. Jabbour, and I. Benkhati, ""Building supply chain resilience and efficiency through additive manufacturing: An ambidextrous perspective on the dynamic capability view,"" International Journal of Production Economics, vol. 249, Article 108516, 2022. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0925527322000512","This paper examines how Additive Manufacturing (AM) enhances both supply chain resilience and efficiencytermed ambidexterityby deploying a dynamic capability perspective. Using 28 interviews across six sectors (aerospace, automotive, electronics, energy, healthcare, machinery) in four countries, the authors find that AM enables exploratory learning (boosting resilience through rapid redesign, digital inventory, and flexible networks) and exploitative learning (driving efficiency via localized, on-demand production and resource savings). Four propositions emerge: (1) AM enhances resilience via exploratory learning; (2) AM improves efficiency via exploitative learning; (3) balancing both learning modes with AM leads to greater supply chain ambidexterity; and (4) digital integration with platforms (IoT, cloud) amplifies these effects. Barriers include high investment, lack of standards, IP concerns, integration challenges, and skills gaps. The study concludes that AM's true value arises when it is purposefully integrated into digital supply chain strategies, overcoming the traditional resilience-efficiency trade-off and positioning AM as a core capability for navigating ongoing disruptions."
85,"F. Ye, Y. Ouyang, and Y. Li, ""Digital investment and environmental performance: The mediating roles of production efficiency and green innovation,"" International Journal of Production Economics, vol. 259, Article 108822, 2023. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0925527323000543","Although digital investment is expected to achieve both economic growth and environmental conservation, little is known about the mechanisms through which it enhances environmental performance. This study, grounded in the natural resource-based view, investigates how digital investment influences environmental performance via the mediating effects of production efficiency and green innovation. Analyzing data from 273 Chinese pollution-intensive firms (totaling 1009 firm-year observations between 2016 and 2020), the research demonstrates that digital investment significantly improves environmental performance, with both production efficiency and green innovation serving as partial mediators. Notably, heterogeneity analysis reveals this positive impact is significant only in state-owned and heavy industrial firmsnot in private or light industrial firms. Moreover, the environmental benefits in heavy industrial firms stem from improved efficiency, while in state-owned firms, both efficiency and innovation mediate the effect. These findings provide actionable insights for managers and policymakers seeking to leverage digital investments for sustainable industrial development in the Industry 4.0 era."
